PhraseNo,Phrase,IsHateSpeech
397,අප මිනිස්සුන් හිත්ව ගුනදහම විදිය තියන හැවැ යටපත්වෙ,NO
398,ඉපදු රට ආදර කර ර රැකගෙ ඉන් ද නැ හෙනහුරන් හො පාඩමක,YES
399,බලා මිනිස්සුන අප දේ දක්ව ගෞර ඒ අප කල සුද්ද ත,YES
400,නුවර කොල්ල ඉන්නවනම මටත සපෝට එකක ඕ ලො සප එකක හොරෙක අල්ලන් කටුගස්තො පැත්ත අ,NO
401,අල්ල් අක්බර අප පර රමණී දෙවියන වැඩි තැනක මෝඩ සිංහල,YES
402,මගෙනම අදහස ල0කා රට ඔහො දෙයක්වත වු එ ගෑ එයා විශ්මය පත්වෙ කියල ගොඩක වෙලාව වෙ ඕ පෑත්ත,NO
403,වගකිවයුත්ත පරිසර විනාශයන කර පුද්ගලයින් ආයතන ජාවාරම්කාරයොන් කෙනෙකු එරහි නිති ක රියාත්ම කරන්,NO
404,කාලෙකින දැක ලස්ස vedio එකක,NO
405,ලස්සන,NO
406,හේතුවක වෙන් ඇති මනුස්සය මෙහෙ වෙන් ඇත්ත කිය මනුස්සයෙක වැටි ඉන්නකො පාගන් නෙමෙ අමාරුවෙන නැගිට්ටවන් උත්සාහ කරන්,NO
407,හොඳ පවුලක හොඳ යාළු අම්ම තාත්තා විතර වැටු කෙනෙක් නැගිට්ටවන් පුළුවන,NO
408,උඹ හි වු හි එකෙක් පේන් ආයිත දවස නැගිටපන අයි,NO
409,මොනවහරි හො දෙයක උනහමත නුවර දකුන වුනු තරම පනි උං රට කොනේවත,YES
410,ඇත්ත ඔබවැ අ අපි අඩමිබර,NO
411,පුත ඔයා  හඬ ඇසීමත සතුටක ඔයා සුබ අනාගතයක,NO
412,අ විශිෂ්ට මල්ලි ඔ අප රට සම්පතක තෙරුවන සරණ,NO
413,අපි මෙහ අගය ස්තූති කෙසෙවෙතත කොල්ලා නඩ දා පර හැත්ත,YES
414,ලංකා කොල්ලෙක ආඩම්බර,NO
415,රට වැඩ ඇ දරැවෙක මල්ලි ඔබ තෙරැවන සරන,NO
416,ඔයා ජ වැඩ කරු,NO
417,ඔයා දරුව රට අවශ ආඩම්බර පුත උපන රට සේව කරන්,NO
418,ලංකා ඉන් බන පලයන පිටර උඹ එහෙදි නිය තැ ලැබේවි මෙහ උන්නොත උඹ කාලකන් වෙන බන,NO
419,හිත ගන්නත බැ පුත ඔයා job එ නිකම ඇහු,NO
420,මුං ශ ර ලාංකික කිය හැගී නැත්ත ආගම ජාතීන පක්ශ වල බෙදෙ නැත්තම නුවර දකුන උං උං පැ වල බෙදෙ,NO
421,රටෙි නායකය කොන්දක තිබුනන අප මෙහෙ වෙන්නැ,YES
422,අප තිබුනානම මිනිස්ස ඕ අරන ගිහින විකුන ෂේප එ අප මිනිස්ස න් ඕන අඩ මහන්සිය න වැඩි ආදායමක හොය තියරි ඒකෙන එ  බලාපොරොත්ත වෙ එ පර නැග හිටින්,NO
423,ඒ ලන්කා තුන්වෙ ලෝ රටක වෙ නොර් පලවෙ ලෝ රටක වෙ තියෙ,NO
424,ලන්කා එකෙකුත ත අතින ගහ මුල ටෙස මැච එකක් දිනෙවු,NO
425,පොත්ත අතගා අරටු කිය එවුන් රිදෙ දැන,NO
426,අප වීඩීයෝස උස්සනවන්ම පොඩ්ඩක අපෙන අහ එ යුතුකමක තමන් මේ දා වීව්ස වැඩි කරගන් එ වීරකමක කිය හිතන් බ ර,NO
427,ගොන social experiment 3rd class වැඩ බං ඕ car එ අත දා ඕ කරපන,YES
428,අමුතුවෙන social experiment කරන් බූරැ ලංකා මිනිස්ස කොහොමත එකිනෙකා උදව කර ගන්න අපි ජාතියෙන වෙනස වෙ ගොන හරකෙක ම,YES
429,video clip එ පාර්ලිමේන්තු මන්ත ර  225  රට ජනාධිපතිය පෙන්නන් ඕ බල හැදෙන්,NO
430,ලංකා මිනිස්සුන් තියෙ එක එ අවුල උන් තේරෙ හො පාලකය තෝරගන්,NO
431,උදව කරන් ආ උන ත ර වීල කාර මින පස්ස කත කරන් පොඩ්ඩක ඉගෙ ගනින,YES
432,දොස්තර ත ර වීල එලෙව්ව කිය රැකියාවක වැදගත අනි ගුටි ක මූනක තියෙ උබ ලගදී අමබාන කා ඉස්පිරිතාල ඉන් දගල,YES
433,ත රීවිල්කාර ගරාජ්කාර කොන්ද ඩ රැයිවර අපි මහ උජාරුව උන් එහෙ කිය අපි හෙ වැඩ්ඩ කිය හිතාගෙ උඹල කොහ ඇනුන එරුන උන වැඩ දා,YES
434,ඒ වැඩ දා උන් තියෙ සමහරක ගතිග උගත බුද්ධිමත මහත්වර ළඟවත ඒක අපි තරම උන් දාන් හොඳ නැත්ත එකා ගර කරන් පුරුද වෙ,NO
435,කරන් දෙයින ත රීරෝ රියදුරන  මනුෂ යත්ව පෙන්නන් හැදුව කාලකන් බූරුව මනුස්සක මිනිසුන් හදුන්ව දෙන්,YES
436,තිරිවිල කාර කිය එ බොක් හොද හැබ පුත වච පාවිච්චි මදි හො වැඩක ජ වෙ දෙවි වර ව මනුස්සය කත කිරිල්ලත හොද මදි සහ,NO
437,මෙ ගොන නාම්බේක බොරැල්ල කනත්ත ගිහින හොල්මං කිය දෙයක කිය පෙන්නන් ගැ ගැ කියව ලගදී මෙ කගෙන හොද ක එදා උ වීඩි නතර වෙ,YES
438,උන දෙන් සමහ මේ කොමෙන්ට කර බලමුක,NO
439,අප මිනිස්ස අනුකම්පා මනුස්සකමින පිරු අ තේරෙ අවස්තාව,NO
440,වැඩක ගොන ආතල නොද හේනක කුඹුරක කොටපන ම හරක,YES
441,පිස්ස වැඩ කරන් යන් මනුස්ස මෝඩ,YES
442,නුවර ලොකු මචන ලො හෑබෑ හොද,YES
443,ඔබ තර්ජ කරාවි පවුල අ බ කරාවි දේශපාලු එත අපි ලස්ස රටක දකින්න ආස දේශපාලු පන් ර හමුදාව දේ,YES
444,නියම කොල්ල කාලකන් දේශපාලුවන් පරන්පරාවල හැදිගෑවි පලයව,YES
445,දෙ හැදිගැවි යන් සියලු දෙශපලුවන්,YES
446,මහජනයා මුදල වලින වැජඹෙ කාලකණ්ණින් එළ දමන් කාල ඇවිත,YES
447,තොපි ඔහො වෙි මදි,YES
448,දැන බලාගන් මාලිංග තාත්ත ආදර කර ගමන වටපිටා බල මාලිංග බනි අප කාල බු අයියලා කමෙන්ට්ස,NO
449,හික්මී ආගමකින තමතුලින අනදෙයක සමුහයක සමාජයක විසින් පුරුද පුහුණ කලදෙයක පැහැදිලි,NO
