PhraseNo,Phrase,IsHateSpeech
563,me karapu wede atma 7k diwyaloke ipaden wedak asarana kamin piditha meweni udgalaynt sawiyak wemu,NO
564,නන්නත්තාර,NO
565,නියම බන,NO
566,දනිස උරහිස වහගෙ අපි පිදුරංග යන් ඕ මේ පූජනී තැනක,NO
567,සුද්දි අපි කිය දුන් පිදුරංග වටිනාක,NO
568,පු පෙන්න හරක වැදපන ම සුද්දි දනගහ උන ලංකාව ඇවිත ලන්කා එව්න් උගන්න ය හැසිරෙන් ඔ විදිහ ලැජ්ජ යක වහ කපියව,YES
569,අප රට ඉ පට්ටි වලත නැ පට් හරක බං මොකෙක හරකෙක මොකක හරක වැඩක කලා හරක ඔක්කොමත ඒ කරන,YES
570,මෙ සංචාරකයො සිගිරි යන් ර 2500 ටිකට එකක ගන්න ගිහින එ මිනිස්සුන් හැද ක ලෝකෙ පෙන්වන,NO
571,අපෙ මොට්ටයෙ නිකන ගිහින නිරුවත ලෝකෙ පෙන්වන ඔවුන දන්නැ සුද් දි ඩොලරයෙන ලංකා ශක්තිමත වෙන මෙ මිනිස්ස හිතන ඉ හෙලු කිය මාකට එකක කිය,NO
572,ලංකා බුරුවන් රාජධානි එකන උන එකතුවෙ අ පාස එකෙක් උන් නායක පත්කරගෙ ඌ කිය ගොන කත වල දද ඉ,YES
573,මන්ත ර තුම කර ජර වැඩෙි රට න ග වු ඵ්ත සාමාන ජනතා අවංක යන්න අපූර නිදසුනක තරැනයන දෙදෙ පුසිද්ධි අගැයීම ලක ක යුත්ත මෙ සංචාරකයන වු සිදුවී ක ඇ විශේෂත් නිස,YES
574,නුවර නෙ රට තැන ඉන් බහුතරයක ලාංකීක ඔක්කෝ රටක විදිය සතුට වෙ රටක විදිය ඉස්සරහ එන් ඕ සිද්ධියක,NO
575,ඒ සුද්දි බැන වැඩක,NO
576,ලංකා ඉස්කෝ ව උගන්නන්නෙත සීගිරි කාශ යප හැදු කියල ඉස්සරල රාව රජතුම අප මිනිස්සුන් උගන්නන්ඩ,NO
577,රජදරුවන් මග පෙන්විමෙන එක සිටි අප ගල කැටයම්කරුවන ඉංජිනේර  ගර කිරිම හුර වෙ,NO
578,ලංකා න කැ අප රට හරක අප රට ලස්ස ඉතිහාස රහතන්වහන්සේලා රහත්වෙන් සුදුස පරිසර වටිනාකම හානිවෙන් දෙන් තෙරුවන සරණ,NO
579,අප දේවල අපි වැදගත නැ හැටියක මිනිස්ස එහ ඉදන මෙහ ඇවිත අප දේවල ව වටිනාක වැදගත්ක අපි කිය දී යන,NO
580,අම්ම ගිහින ජාත කර උන කැත වැඩ කලා සමස්ථයක බෞද්ධයන එහෙ තරුණි ආදර්ශක්,YES
581,අප මිනිස්සුන් අප මුතුන මිත්ත ක විශ්මිත දේවල ව අගයක නොදැනෙ තරම මො වලින හිත විදිහ ආකල්ප ග සිරිත වෙනස කර,NO
582,පිටරට ගියා තේරෙණ අපි මී වසර දහස ඉඳ තිය ලෝකය ඉදිරියෙන් කිය සුද්ද මේ වැනසුවෙි වනස තැන අප එවුන් මො හැදු ඒ එද අනගාරි ධර්මපා තුම කිව්,NO
583,ලෝකය වෙ ක ඉගැන්ව අප ග ගරු රාවණ ද රෝහියෙක කර වාල්මි ලිය රාමායන පාසල උගන්ව ජාති අවදික නිදහස තොටිල් ලිය එස මහින් හි ජාතිවාදියෙක වෙ අපි නැවත හිත මු සි,NO
584,monatharam srestsa rajathumekada maha rawana raju ai minissune amathaka,NO
585,වටිනාක උරුමයන මාධ මෙහෙවර පුළුල කිරීම හැකිවේ,NO
586,මතවා වලින සුබවාද ගෞරවාන්විත මතවා ඇතිකිරීම මාධ කළහැ ද බොහෝ,NO
587,බ දෙ නිරුවතින ඉපදී දෙදාස පන්සී මෙව් එ අකැප ම දර ප රසූතිය ළම ඇදුමක ගිලි බvව නී පැනවි යුතු,YES
588,eheu තැන අපේ එවුන ගිහි pukai arakai සේර එළිය දා සියළ alukuththeru වැඩ සේර කර,YES
589,ලොකුව ලෝකෙ පෙන්නන්ඩ upload එහෙමත karanawa සිංහල බෞද්ධයන thama rata දහ සුරකි විලිලැජ්ජැ ba,YES
590,hama agamakatama hama sanskruthiyakatama garu kireema ethana thamai ape pawathma,NO
591,ගි තැ ග ක පරපුර ක අ සමාජ ඉ සුද්දි දකි ද අප උන් දකින්න මොලයක තියෙන් එපායැ,NO
592,වීඩි එ ගත්ත ගැටළුවක සිද්ධි වුන ඩොක්ටර  දෙමව්පියන් මෙ ලංකාව ඇවිත ස හයක ඉඳ ගිහින ලංකා කිය එයා දෙමව්පියන එව තියෙන ඔවුන් වු සිද්ධියක මේ මේ තියෙ සබ්ටයිටල්ස දාන්,NO
593,ම මැය අදහස ගරුකරන,NO
594,අපි කාගෙන්වත සිරිත්විරිත ඉගනගතයුත නැහෑ අපි ප රෞඩ ජාතියක,NO
595,අප මිනිස්සුන් හිත්ව ගුනදහම විදිය තියන හැවැ යටපත්වෙ,NO
596,ape avajaathaka ballo passa loketama passa penvanakota vena ratavala ayata danena ape deval vala vatinakama,YES
597,ඉපදු රට ආදර කර ර රැකගෙ ඉන් ද නැ හෙනහුරන් හො පාඩමක,YES
598,බලා මිනිස්සුන අප දේ දක්ව ගෞර ඒ අප කල සුද්ද ත,YES
599,නුවර කොල්ල ඉන්නවනම මටත සපෝට එකක ඕ ලො සප එකක හොරෙක අල්ලන් කටුගස්තො පැත්ත අ,NO
600,අල්ල් අක්බර අප පර රමණී දෙවියන වැඩි තැනක මෝඩ සිංහල,YES
601,මගෙනම අදහස ල0කා රට ඔහො දෙයක්වත වු එ ගෑ එයා විශ්මය පත්වෙ කියල ගොඩක වෙලාව වෙ ඕ පෑත්ත,NO
602,වගකිවයුත්ත පරිසර විනාශයන කර පුද්ගලයින් ආයතන ජාවාරම්කාරයොන් කෙනෙකු එරහි නිති ක රියාත්ම කරන්,NO
603,කාලෙකින දැක ලස්ස vedio එකක,NO
604,ලස්සන,NO
605,හේතුවක වෙන් ඇති මනුස්සය මෙහෙ වෙන් ඇත්ත කිය මනුස්සයෙක වැටි ඉන්නකො පාගන් නෙමෙ අමාරුවෙන නැගිට්ටවන් උත්සාහ කරන්,NO
606,හොඳ පවුලක හොඳ යාළු අම්ම තාත්තා විතර වැටු කෙනෙක් නැගිට්ටවන් පුළුවන,NO
607,උඹ හි වු හි එකෙක් පේන් ආයිත දවස නැගිටපන අයි,NO
608,මොනවහරි හො දෙයක උනහමත නුවර දකුන වුනු තරම පනි උං රට කොනේවත,YES
609,me boy wagema train kaduna welawe udaw karapu minissu thawa ati aluthgamadi slow ekata hambena,NO
610,athdakimen kiyanne mamanm dawasak balapitiyedi train eke brake eke bar ekak galawila train eka hariyatama crosing eke nawatune galu ena express eka clmbo walin 5 50 gana,NO
611,eke idapu manussayek thama eda eka yata ringagena eka gatagahala dunne mn eda ethana hitiya habi e manussaya kage kauda kiyannanm danne na,NO
612,edath train eke hitapu e mahathwaru eyata epa kiyala elewwe na,NO
613,oya wage ayata lankawa wage rataka anagathedi thanak tiyeida kiyala kiyanna be malli budusaranai,NO
614,ඇත්ත ඔබවැ අ අපි අඩමිබර,NO
615,පුත ඔයා  හඬ ඇසීමත සතුටක ඔයා සුබ අනාගතයක,NO
616,අ විශිෂ්ට මල්ලි ඔ අප රට සම්පතක තෙරුවන සරණ,NO
617,අපි මෙහ අගය ස්තූති කෙසෙවෙතත කොල්ලා නඩ දා පර හැත්ත,YES
618,ලංකා කොල්ලෙක ආඩම්බර,NO
619,රට වැඩ ඇ දරැවෙක මල්ලි ඔබ තෙරැවන සරන,NO
